datetime,prcp,Kejadian,Lokasi,Kabupaten,Penyebab,SMA10,EMA10
2023-11-21,16.9,TANAH LONGSOR,Kec. Nanggung Ds. Cisarua Ds. Bantarkaret Kec. Sukaraja Ds. Cibanon,BOGOR,●Dipicu curah hujan dengan intensitas tinggi dan struktur tanah yang labil,14.2,12.4
2023-11-22,12.4,-,-,-,-,12.5,12.4
2023-11-23,9.7,-,-,-,-,12.9,11.9
2023-11-24,44.0,TANAH LONGSOR,Kec. Cijeruk Ds. Tanjungsari Ds. Cijeruk,BOGOR,●Dipicu struktur tanah yang labil,15.3,17.8
2023-11-24,44.0,TANAH LONGSOR,Kec. Cijeruk Ds. Cipicung,BOGOR,●Dikarenakan hujan dengan intensitas tinggi dengan kondisi kontur tanah yang labil dan berlereng mengakibatkan tanah longsor,18.6,22.5
2023-11-24,44.0,TANAH LONGSOR,Kec. Cigombong Ds. Tugu Jaya,BOGOR,"●Hujan dengan intensitasitas tinggi mengakibatkan Tembok Penahan Tanah (TPT) Dengan rincian ukuran Tinggi = 4 m, Panjang = 7 meter tergerus longsor hingga menimpa rumah dan menyebabkan kerusakan.",21.9,26.4
2023-11-25,25.5,-,-,-,-,21.0,26.3
2023-11-26,9.9,-,-,-,-,21.5,23.3
2023-11-27,13.0,-,-,-,-,22.6,21.4
2023-11-28,29.9,-,-,-,-,24.9,23.0
2023-11-29,10.2,TANAH LONGSOR,Kec. Cijeruk Ds. Cijeruk,BOGOR,●Disebabkan hujan deras mengakibatkan tanah longsor. Serta 3 unit rumah mengalami kerusakan.,24.3,20.6
2023-11-29,10.2,TANAH LONGSOR,Kec. Cisarua  Ds. Kopo,BOGOR,●Hujan dengan intensitas tinggi mengakibat tebingan longsor yang berdampak tertutupnya akses jalan dan rusaknya 1 unit rumah,24.0,18.7
2023-11-30,51.4,TANAH LONGSOR,Kec.  Tamansari Ds. Sukajaya,BOGOR,"●Hujan deras dengan intensitas tinggi mengakibatkan TPT/Pondasi rumah Longsor (P : ± 5 m, T : ± 2 m L : ±1 m)",28.2,24.7
2023-11-30,51.4,TANAH LONGSOR,Kec.  Ciawi Ds. Cileungsi Ds. Citapen Kec. Ciseeng Ds. Kahuripan Kec. Megamendung Ds. Cipayung datar Kec. Dramaga Ds. Purwasari,BOGOR,"●Dikarenakan hujan deras yang disertai angin kencang berdurasi cukup lama sehingga kondisi bangunan yang sudah rapuh dan tebingan penahan tanah longsor,  berdampak pada rumah warga bagian Dapur ambruk terbawa longsor yang menimpa rumah di bawah nya",29.0,29.5
2023-12-01,10.9,-,-,-,-,25.6,26.1
2023-12-02,11.3,TANAH LONGSOR,Kec. Cigombong Ds. Tugu Jaya,BOGOR,●Dipicu curah hujan dengan intensitas tinggi dengan durasi cukup lama,22.4,23.4
2023-12-03,16.1,TANAH LONGSOR,Kec. Dramaga Ds. Petir Kec. Rumpin Ds. Rumpin Kec. Cigombong Ds. Tugu Jaya Kec. Cibungbulang Ds. Cimanggu 2,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi  dengan durasi yang cukup lama,21.4,22.1
2023-12-04,20.4,-,-,-,-,22.5,21.8
2023-12-05,15.1,TANAH LONGSOR,Kec . Babakan Madang  Ds. Karang Tengah,BOGOR,●Hujan dengan intensitas tinggi yang berdurasi cukup lama serta kontur tanah yang labil mengakibatkan tanah longsor,22.7,20.6
2023-12-06,42.9,-,-,-,-,24.0,24.6
2023-12-07,1.9,-,-,-,-,23.2,20.5
2023-12-08,53.6,TANAH LONGSOR,Kec. Sukamakmur Ds. Sukamakmur,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi dan kondisi tanah yang labil,27.5,26.5
2023-12-09,14.5,-,-,-,-,23.8,24.3
2023-12-10,5.0,TANAH LONGSOR,Kec. Megamendung Ds. Pasir Angin,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi,19.2,20.8
2023-12-11,2.8,-,-,-,-,18.4,17.5
2023-12-12,2.7,-,-,-,-,17.5,14.8
2023-12-13,3.3,-,-,-,-,16.2,12.7
2023-12-14,1.0,-,-,-,-,14.3,10.6
2023-12-15,0.1,-,-,-,-,12.8,8.7
2023-12-16,1.9,-,-,-,-,8.7,7.5
2023-12-17,5.2,-,-,-,-,9.0,7.1
2023-12-18,5.9,-,-,-,-,4.2,6.8
2023-12-19,0.2,-,-,-,-,2.8,5.6
2023-12-22,1.2,-,-,-,-,2.4,4.8
2023-12-23,7.4,-,-,-,-,2.9,5.3
2023-12-24,23.0,-,-,-,-,4.9,8.5
2023-12-25,33.7,-,-,-,-,8.0,13.1
2023-12-26,27.4,-,-,-,-,10.6,15.7
2023-12-27,28.8,-,-,-,-,13.5,18.1
2023-12-28,30.9,-,-,-,-,16.4,20.4
2023-12-29,17.3,-,-,-,-,17.6,19.8
2023-12-30,38.1,-,-,-,-,20.8,23.2
2023-12-31,43.1,-,-,-,-,25.1,26.8
2024-01-01,23.6,-,-,-,-,27.3,26.2
2024-01-02,19.9,-,-,-,-,28.6,25.1
2024-01-03,25.7,-,-,-,-,28.8,25.2
2024-01-04,21.4,TANAH LONGSOR,Megamendung Sukamahi Ciawi Jambuluwuk Nanggung Sukaluyu Ciawi Cileungsi,BOGOR,-,27.6,24.5
2024-01-05,6.4,-,-,-,-,25.5,21.2
2024-01-06,9.2,-,-,-,-,23.6,19.0
2024-01-07,48.0,-,-,-,-,25.3,24.3
2024-01-08,17.6,TANAH LONGSOR,Kec. Cigudeg,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi yang mengakibatkan TPT rumah warga jebol dan menimpa rumah warga,25.3,23.1
2024-01-09,11.5,-,-,-,-,22.6,21.0
2024-01-10,40.4,-,-,-,-,22.4,24.5
2024-01-11,27.9,-,-,-,-,22.8,25.1
2024-01-12,8.0,-,-,-,-,21.6,22.0
2024-01-13,0.8,-,-,-,-,19.1,18.2
2024-01-14,2.1,-,-,-,-,17.2,15.2
2024-01-15,3.1,-,-,-,-,16.9,13.0
2024-01-16,5.9,-,-,-,-,16.5,11.7
2024-01-17,11.4,-,-,-,-,12.9,11.7
2024-01-18,8.6,-,-,-,-,12.0,11.1
2024-01-19,24.4,-,-,-,-,13.3,13.5
2024-01-21,2.7,-,-,-,-,9.5,11.6
2024-01-22,1.5,-,-,-,-,6.8,9.7
2024-01-23,0.6,-,-,-,-,6.1,8.1
2024-01-24,4.4,-,-,-,-,6.5,7.4
2024-01-25,3.0,-,-,-,-,6.6,6.6
2024-01-26,6.6,-,-,-,-,6.9,6.6
2024-01-27,10.9,-,-,-,-,7.4,7.4
2024-01-28,5.3,-,-,-,-,6.8,7.0
2024-01-29,7.8,-,-,-,-,6.7,7.1
2024-01-30,12.5,-,-,-,-,5.5,8.1
2024-01-31,47.5,TANAH LONGSOR,Cigombong Watesjaya Jasinga Curug Leuwiliang Puraseda Cijeruk Cibalung,BOGOR,-,10.0,15.3
2024-02-01,16.9,-,-,-,-,11.5,15.6
2024-02-02,2.1,-,-,-,-,11.7,13.1
2024-02-03,31.0,-,-,-,-,14.4,16.4
2024-02-04,6.9,-,-,-,-,14.7,14.7
2024-02-05,24.9,-,-,-,-,16.6,16.5
2024-02-06,17.9,-,-,-,-,17.3,16.8
2024-02-08,2.5,-,-,-,-,17.0,14.2
2024-02-09,15.4,-,-,-,-,17.8,14.4
2024-02-10,11.9,-,-,-,-,17.7,13.9
2024-02-11,20.2,-,-,-,-,15.0,15.1
2024-02-12,3.0,-,-,-,-,13.6,12.9
2024-02-13,3.7,-,-,-,-,13.7,11.2
2024-02-14,8.0,-,-,-,-,11.4,10.6
2024-02-15,13.3,-,-,-,-,12.1,11.1
2024-02-16,35.9,TANAH LONGSOR,Jasinga Neglasari Cijeruk Palasari Cijeruk Tanjungsari,BOGOR,-,13.2,15.6
2024-02-17,37.0,-,-,-,-,15.1,19.5
2024-02-18,17.6,-,-,-,-,16.6,19.2
2024-02-19,26.2,-,-,-,-,17.7,20.4
2024-02-20,16.8,-,-,-,-,18.2,19.8
2024-02-21,15.6,-,-,-,-,17.7,19.0
2024-02-22,2.5,-,-,-,-,17.7,16.0
2024-02-23,2.5,-,-,-,-,17.5,13.6
2024-02-24,5.1,-,-,-,-,17.2,12.0
2024-02-25,10.5,-,-,-,-,17.0,11.7
2024-02-26,1.1,-,-,-,-,13.5,9.8
2024-02-27,22.8,-,-,-,-,12.1,12.2
2024-02-28,48.6,-,-,-,-,15.2,18.8
2024-02-29,28.0,-,-,-,-,15.4,20.5
2024-03-01,25.8,-,-,-,-,16.2,21.4
2024-03-02,23.1,-,-,-,-,17.0,21.7
2024-03-03,20.9,TANAH LONGSOR,Caringin Cinagara Megamendung Sukamahi Cigombong Pasirjaya Caringin Muara Jaya,BOGOR,-,18.8,21.6
2024-03-04,14.5,-,-,-,-,20.0,20.3
2024-03-05,1.8,-,-,-,-,19.7,16.9
2024-03-06,18.3,-,-,-,-,20.5,17.2
2024-03-07,16.5,-,-,-,-,22.0,17.1
2024-03-08,19.6,-,-,-,-,21.7,17.5
2024-03-09,11.4,-,-,-,-,18.0,16.4
2024-03-10,2.4,-,-,-,-,15.4,13.9
2024-03-11,9.2,-,-,-,-,13.8,13.0
2024-03-12,15.0,-,-,-,-,13.0,13.4
2024-03-13,18.1,-,-,-,-,12.7,14.2
2024-03-14,18.1,-,-,-,-,13.0,14.9
2024-03-15,8.2,TANAH LONGSOR,Kec. Nanggung Ds. Curugbitung,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi dan kondisi tanah yang labil,13.7,13.7
2024-03-16,24.1,TANAH LONGSOR,Kec. Sukajaya  Ds. Harkatjaya Ds. Cisarua  Kec. Sukajaya  Ds. Cisarua  Ds. Urug,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi,14.3,15.6
2024-03-17,18.3,-,-,-,-,14.4,16.1
2024-03-18,2.3,-,-,-,-,12.7,13.6
2024-03-19,0.4,-,-,-,-,11.6,11.2
2024-03-20,0.8,-,-,-,-,11.4,9.3
2024-03-21,1.8,-,-,-,-,10.7,7.9
2024-03-22,7.5,-,-,-,-,10.0,7.9
2024-03-23,18.0,-,-,-,-,10.0,9.7
2024-03-24,4.6,-,-,-,-,8.6,8.8
2024-03-25,12.9,-,-,-,-,9.1,9.5
2024-03-26,17.0,-,-,-,-,8.4,10.9
2024-03-27,36.6,-,-,-,-,10.2,15.6
2024-03-28,19.8,-,-,-,-,11.9,16.3
2024-03-29,10.0,-,-,-,-,12.9,15.2
2024-03-30,11.8,-,-,-,-,14.0,14.6
2024-03-31,10.4,-,-,-,-,14.9,13.8
2024-04-01,35.7,-,-,-,-,17.7,17.8
2024-04-02,23.0,-,-,-,-,18.2,18.7
2024-04-03,13.0,-,-,-,-,19.0,17.7
2024-04-04,55.7,-,-,-,-,23.3,24.6
2024-04-05,10.4,-,-,-,-,22.6,22.0
2024-04-06,6.1,-,-,-,-,19.6,19.1
2024-04-07,2.2,-,-,-,-,17.8,16.0
2024-04-08,2.5,-,-,-,-,17.1,13.6
2024-04-09,7.6,-,-,-,-,16.7,12.5
2024-04-10,19.1,-,-,-,-,17.5,13.7
2024-04-11,12.1,-,-,-,-,15.2,13.4
2024-04-12,34.0,-,-,-,-,16.3,17.2
2024-04-13,4.4,-,-,-,-,15.4,14.8
2024-04-14,29.7,-,-,-,-,12.8,17.5
2024-04-15,19.4,-,-,-,-,13.7,17.9
2024-04-16,5.1,-,-,-,-,13.6,15.6
2024-04-17,9.2,-,-,-,-,14.3,14.4
2024-04-18,1.6,-,-,-,-,14.2,12.1
2024-04-19,15.9,-,-,-,-,15.0,12.8
2024-04-20,11.6,-,-,-,-,14.3,12.6
2024-04-21,5.9,-,-,-,-,13.7,11.3
2024-04-22,10.7,-,-,-,-,11.3,11.2
2024-04-23,20.8,-,-,-,-,13.0,13.0
2024-04-24,16.6,-,-,-,-,11.7,13.6
2024-04-25,37.0,TANAH LONGSOR,Kec. Cigudeg  Ds. Sukaraksa Ds. Mekarjaya  Kec. Leuwiliang  Ds. Karacak  Ds. Barengkok Kec. Dramaga Ds. Petir  Kec. Sukaraja  Ds.  Cilebut Timur  Kec. Sukajaya Ds. Harkatjaya,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi,13.4,17.9
2024-04-26,6.1,-,-,-,-,13.5,15.7
2024-04-27,17.7,-,-,-,-,14.4,16.1
2024-04-28,3.0,-,-,-,-,14.5,13.7
2024-04-29,5.4,-,-,-,-,13.5,12.2
2024-04-30,1.7,-,-,-,-,12.5,10.3
2024-05-01,7.8,-,-,-,-,12.7,9.8
2024-05-02,7.3,-,-,-,-,12.3,9.4
2024-05-03,2.6,-,-,-,-,10.5,8.1
2024-05-04,12.2,TANAH LONGSOR,Kec. Megamendung Ds. Gadog Ds. Sukamahi Ds. Jambuluwuk Kec. Tenjolaya Ds. Situdaun,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi dan kondisi tanah yang labil,10.1,8.9
2024-05-05,3.7,-,-,-,-,6.7,7.9
2024-05-06,27.9,-,-,-,-,8.9,11.6
2024-05-07,4.2,-,-,-,-,7.6,10.2
2024-05-08,4.5,-,-,-,-,7.7,9.2
2024-05-09,7.3,TANAH LONGSOR,Kec. Sukajaya Ds. Sipayung,BOGOR,●Dipicu oleh hujan dengan intensitas tinggi dan kondisi tanah yang labil,7.9,8.8
2024-05-10,9.1,-,-,-,-,8.7,8.9
2024-05-11,21.7,-,-,-,-,10.0,11.2
2024-05-12,13.6,-,-,-,-,10.7,11.7
2024-05-13,23.0,-,-,-,-,12.7,13.7
2024-05-14,15.0,-,-,-,-,13.0,13.9
2024-05-15,0.6,-,-,-,-,12.7,11.5
2024-05-16,4.3,-,-,-,-,10.3,10.2
2024-05-17,7.9,-,-,-,-,10.7,9.8
2024-05-18,29.2,-,-,-,-,13.2,13.3
2024-05-19,7.3,-,-,-,-,13.2,12.2
2024-05-20,13.2,-,-,-,-,13.6,12.4
2024-05-21,10.4,-,-,-,-,12.4,12.0
2024-05-22,19.3,-,-,-,-,13.0,13.4
2024-05-23,9.4,-,-,-,-,11.7,12.6
2024-05-24,115.1,-,-,-,-,21.7,31.3
2024-05-25,21.2,TANAH LONGSOR,Kec. Megamendung Ds. Gunung Menyan Kec. Leuwi Liang Ds. Pasir Angin Ds. Cipayung Datar Ds. Kuta Ds. Megamendung Kec. Pamijahan Ds. Bojong Jengkol Kec. Ciampea Ds. Puiraseda,BOGOR,"●Hujan deras dengan dengan durasi yang cukup lama di wilayah tersebut menyebabkan tebing tanah dengan rincian tinggi ± 6 meter , panjang ± 5 meter dan lebar 1,5 meter longsor yang merobohkan rumpun bambu besar berdiameter ± 2,5 meter hingga menutupi akses jalan warga",23.7,29.4
2024-05-26,16.5,-,-,-,-,24.9,27.1
2024-05-27,5.4,-,-,-,-,24.7,23.1
2024-05-28,4.3,-,-,-,-,22.2,19.7
2024-05-29,2.7,-,-,-,-,21.7,16.6
2024-05-30,2.6,-,-,-,-,20.7,14.1
2024-05-31,2.7,-,-,-,-,19.9,12.0
2024-06-01,3.7,-,-,-,-,18.4,10.5
2024-06-02,11.8,-,-,-,-,18.6,10.7
2024-06-03,4.7,-,-,-,-,7.6,9.6
2024-06-04,3.8,-,-,-,-,5.8,8.6
2024-06-05,0.1,-,-,-,-,4.2,7.0
2024-06-06,2.2,-,-,-,-,3.9,6.2
2024-06-07,3.7,-,-,-,-,3.8,5.7
2024-06-08,3.1,-,-,-,-,3.8,5.2
2024-06-09,3.6,-,-,-,-,3.9,4.9
2024-06-10,3.3,-,-,-,-,4.0,4.6
2024-06-11,12.3,-,-,-,-,4.9,6.0
2024-06-12,20.5,-,-,-,-,5.7,8.7
2024-06-13,3.8,-,-,-,-,5.6,7.8
2024-06-14,5.3,-,-,-,-,5.8,7.3
2024-06-15,6.2,TANAH LONGSOR,Megamendung Sukaresmi Dramaga Babakan Jonggol Balekambang Ciomas Mekarjaya Megamendung Pasir Angin,BOGOR,-,6.4,7.1
2024-06-16,4.6,-,-,-,-,6.6,6.7
2024-06-17,2.6,-,-,-,-,6.5,5.9
2024-06-18,5.8,-,-,-,-,6.8,5.9
2024-06-19,6.9,-,-,-,-,7.1,6.1
2024-06-20,1.4,-,-,-,-,6.9,5.2
2024-06-21,2.8,-,-,-,-,6.0,4.8
2024-06-22,1.7,-,-,-,-,4.1,4.2
2024-06-24,7.2,-,-,-,-,4.4,4.8
2024-06-25,22.9,-,-,-,-,6.2,8.1
2024-06-26,1.2,-,-,-,-,5.7,6.8
2024-06-27,3.3,-,-,-,-,5.6,6.2
2024-06-28,12.0,-,-,-,-,6.5,7.2
2024-06-29,26.3,-,-,-,-,8.6,10.7
2024-06-30,9.5,-,-,-,-,8.8,10.5
2024-07-01,23.4,-,-,-,-,11.0,12.8
2024-07-02,8.3,-,-,-,-,11.6,12.0
2024-07-03,3.2,-,-,-,-,11.7,10.4
2024-07-04,8.3,-,-,-,-,11.8,10.0
2024-07-05,7.6,-,-,-,-,10.3,9.6
2024-07-06,11.5,-,-,-,-,11.3,9.9
2024-07-07,20.3,-,-,-,-,13.0,11.8
2024-07-08,14.3,-,-,-,-,13.3,12.3
2024-07-09,4.1,-,-,-,-,11.0,10.8
2024-07-10,3.9,-,-,-,-,10.5,9.5
2024-07-11,3.1,-,-,-,-,8.5,8.4
2024-07-12,2.6,-,-,-,-,7.9,7.3
2024-07-13,0.8,-,-,-,-,7.6,6.1
2024-07-14,1.0,-,-,-,-,6.9,5.2
2024-07-15,0.4,-,-,-,-,6.2,4.3
2024-07-17,7.1,-,-,-,-,5.8,4.8
2024-07-18,4.4,-,-,-,-,4.2,4.8
2024-07-19,3.4,-,-,-,-,3.1,4.5
2024-07-20,1.7,-,-,-,-,2.8,4.0
2024-07-21,4.0,-,-,-,-,2.8,4.0
2024-07-22,0.5,-,-,-,-,2.6,3.4
2024-07-23,0.3,-,-,-,-,2.4,2.8
2024-07-24,4.1,-,-,-,-,2.7,3.0
2024-07-25,10.7,-,-,-,-,3.7,4.4
2024-07-26,7.3,-,-,-,-,4.3,5.0
2024-07-27,1.1,-,-,-,-,3.7,4.3
2024-07-28,2.3,-,-,-,-,3.5,3.9
2024-07-29,1.1,-,-,-,-,3.3,3.4
2024-07-30,1.3,-,-,-,-,3.3,3.0
2024-07-31,0.4,-,-,-,-,2.9,2.5
2024-08-01,4.0,TANAH LONGSOR,Kec. Dramaga Ds. Sukadamai Kec. Nanggung Ds. Nanggung Kec. Sukajaya Ds. Sukajaya,BOGOR,"●Dikarenakan hujan deras yang berdurasi cukup lama dan meluapnya Air Solokan lalu mengalir ke tebingan tanah sehingga menyebabkan tebingan menjadi longsor lalu longsoran menimpa rumah warga dan jalan kampung yang berada di bawahnya. ●Di picu hujan deras disertai angin kencang berdurasi cukup lama, dan debit air yang meluap dari bawah tanah, sehingga satu buah pohon terbawa longsor dan menimpa rumah warga.",3.3,2.8
2024-08-02,42.9,-,-,-,-,7.5,10.1
2024-08-03,36.2,-,-,-,-,10.7,14.8
2024-08-04,2.3,-,-,-,-,9.9,12.6
2024-08-05,6.1,-,-,-,-,9.8,11.4
2024-08-06,1.7,-,-,-,-,9.8,9.6
2024-08-07,1.1,-,-,-,-,9.7,8.1
2024-08-08,5.4,-,-,-,-,10.1,7.6
2024-08-09,3.5,-,-,-,-,10.4,6.8
2024-08-10,3.0,-,-,-,-,10.6,6.1
2024-08-11,9.0,-,-,-,-,11.1,6.7
2024-08-12,9.2,-,-,-,-,7.7,7.1
2024-08-14,0.1,-,-,-,-,4.1,5.8
2024-08-15,2.6,-,-,-,-,4.2,5.3
2024-08-16,3.7,-,-,-,-,3.9,5.0
2024-08-17,2.2,-,-,-,-,4.0,4.5
2024-08-18,2.6,-,-,-,-,4.1,4.1
2024-08-19,2.3,-,-,-,-,3.8,3.8
2024-08-20,1.9,-,-,-,-,3.7,3.5
2024-08-21,2.6,-,-,-,-,3.6,3.3
2024-08-22,3.6,-,-,-,-,3.1,3.4
2024-08-23,3.5,-,-,-,-,2.5,3.4
2024-08-24,1.2,-,-,-,-,2.6,3.0
2024-08-25,1.4,-,-,-,-,2.5,2.7
2024-08-26,4.9,-,-,-,-,2.6,3.1
2024-08-27,2.6,-,-,-,-,2.7,3.0
2024-09-05,9.1,-,-,-,-,3.3,4.1
2024-09-06,4.1,-,-,-,-,3.5,4.1
2024-09-07,2.0,-,-,-,-,3.5,3.7
2024-09-08,17.1,-,-,-,-,4.9,6.2
2024-09-09,33.4,-,-,-,-,7.9,11.1
2024-09-10,63.7,-,-,-,-,14.0,20.7
2024-09-11,10.5,-,-,-,-,14.9,18.8
2024-09-12,15.4,-,-,-,-,16.3,18.2
2024-09-13,0.6,-,-,-,-,15.8,15.0
2024-09-14,0.3,-,-,-,-,15.6,12.3
2024-09-15,0.7,-,-,-,-,14.8,10.2
2024-09-16,0.7,-,-,-,-,14.4,8.5
2024-09-21,0.4,-,-,-,-,14.3,7.0
2024-09-22,3.6,-,-,-,-,12.9,6.4
2024-09-23,14.2,-,-,-,-,11.0,7.8
2024-09-24,46.7,-,-,-,-,9.3,14.9
2024-09-25,23.6,-,-,-,-,10.6,16.5
2024-09-26,3.3,-,-,-,-,9.4,14.1
2024-09-27,9.2,-,-,-,-,10.3,13.2
2024-09-28,2.3,-,-,-,-,10.5,11.2
2024-09-29,10.3,-,-,-,-,11.4,11.0
2024-09-30,7.5,-,-,-,-,12.1,10.4
2024-10-01,16.8,-,-,-,-,13.8,11.6
2024-10-02,13.1,-,-,-,-,14.7,11.8
2024-10-03,7.3,-,-,-,-,14.0,11.0
2024-10-04,5.6,-,-,-,-,9.9,10.0
2024-10-05,17.0,-,-,-,-,9.2,11.3
2024-10-06,2.2,-,-,-,-,9.1,9.6
2024-10-07,0.3,-,-,-,-,8.2,7.9
2024-10-08,2.0,-,-,-,-,8.2,6.9
2024-10-09,2.3,-,-,-,-,7.4,6.0
2024-10-10,18.2,-,-,-,-,8.5,8.2
2024-10-11,2.8,-,-,-,-,7.1,7.3
2024-10-12,4.5,-,-,-,-,6.2,6.8
2024-10-13,3.2,-,-,-,-,5.8,6.1
2024-10-14,3.5,-,-,-,-,5.6,5.6
2024-10-15,3.3,-,-,-,-,4.2,5.2
2024-10-16,3.2,-,-,-,-,4.3,4.8
2024-10-22,1.8,-,-,-,-,4.5,4.3
2024-10-23,3.4,-,-,-,-,4.6,4.1
2024-10-24,2.8,-,-,-,-,4.7,3.9
2024-10-25,0.7,-,-,-,-,2.9,3.3
2024-10-26,0.7,-,-,-,-,2.7,2.8
2024-10-27,2.9,-,-,-,-,2.5,2.8
2024-10-28,4.7,-,-,-,-,2.7,3.2
2024-10-29,2.4,-,-,-,-,2.6,3.0
2024-10-30,1.6,-,-,-,-,2.4,2.8
2024-10-31,4.5,-,-,-,-,2.5,3.1
2024-11-01,4.4,-,-,-,-,2.8,3.3
2024-11-02,35.1,-,-,-,-,6.0,9.1
2024-11-03,26.6,-,-,-,-,8.4,12.3
2024-11-04,36.2,-,-,-,-,11.9,16.6
2024-11-05,34.5,-,-,-,-,15.3,19.9
2024-11-06,13.3,-,-,-,-,16.3,18.7
2024-11-07,17.8,-,-,-,-,17.6,18.5
2024-11-08,9.9,-,-,-,-,18.4,17.0
2024-11-09,48.2,TANAH LONGSOR,Kec. Sukaraja Ds. Nagrak Ds. Sukatani Kec. Babakan Madang Ds. Bojong Koneng  Kec. Citeureup Ds. Tajur Ds. Hambalang Ds. Nagrak Kec. Nanggung Ds. Malasari Kec. Leuwisadaeng Ds. Wangunjaya,BOGOR,"●Dikarenakan hujan yang cukup deras dalam durasi waktu yang lama, sehingga menyebabkan longsoran di akses jalan penghubung Desa Nagrak dan Desa Sukatani sehingga jalan tidak bisa dilewati Kendaraan roda 2 maupun roda 4 dan akses jalan tersebut sementara ditutup.",23.0,22.6
2024-11-10,20.7,-,-,-,-,24.7,22.3
2024-11-11,49.6,TANAH LONGSOR,Kec. Sukajaya Ds. Kiarapandak Kec. Cigombong Ds. Ciburuy Kec. Dramaga Ds. Neglasari Kec. Ciawi Ds. Banjarwaru Kec. Megamendung  Ds. Sukaresmi Ds. Sukamahi Kec. Cijeruk Ds. Cipelang,BOGOR,●Dipicu hujan dengan intensitas tinggi,29.2,27.3
2024-11-12,28.1,-,-,-,-,28.5,27.4
2024-11-13,9.9,-,-,-,-,26.8,24.2
2024-11-14,11.6,-,-,-,-,24.4,21.9
2024-11-15,14.4,-,-,-,-,22.4,20.6
2024-11-16,36.5,-,-,-,-,24.7,23.5
2024-11-17,17.0,TANAH LONGSOR,Kec. Nanggung Ds. Pangkalijaya Kec. Babakan Madang Ds. Karang Tengah Kec. Megamendung Ds. Cipayung Datar Kec. Cijeruk Ds. Cipicung Kec. Ciawi Ds. Banjar Wangi Kec. Sukamakmur Ds.Pabuaran,BOGOR,"●Dipicu hujan deras dengan intensitas tinggi disertai angin kencang yang berdurasi cukup lama, mengakibatkan beberapa unit rumah warga mengalami kerusakan pada bagian dapur rusak tembok yang terbawa longsor",24.6,22.3
2024-11-18,17.4,-,-,-,-,25.3,21.4
2024-11-19,42.1,-,-,-,-,24.7,25.2
2024-11-20,40.5,-,-,-,-,26.7,27.9
2024-11-21,27.5,-,-,-,-,24.5,27.9
2024-11-22,8.8,-,-,-,-,22.6,24.4
2024-11-23,28.4,-,-,-,-,24.4,25.1
2024-11-24,18.0,-,-,-,-,25.1,23.8
2024-11-25,18.4,-,-,-,-,25.5,22.8
2024-11-26,19.1,-,-,-,-,23.7,22.2
2024-11-27,4.4,-,-,-,-,22.5,18.9
2024-11-28,0.1,TANAH LONGSOR,Babakan Madang Sumurbatu Sukajaya Harkatjaya Sukajaya Harkatjaya Ciampea Cicadas Ciampea Cicadas,BOGOR,-,20.7,15.5
2024-11-29,0.2,-,-,-,-,16.5,12.7
2024-11-30,0.4,-,-,-,-,12.5,10.5
2024-12-01,8.7,-,-,-,-,10.6,10.2
2024-12-02,30.3,TANAH LONGSOR,Kec. Nanggung  Ds. Curugbitung,BOGOR,"●Akibat hujan deras dengan intensitas tinggi disertai angin kencang pada wilayah tersebut, sehingga menyebabkan beberapa unit rumah warga mengalami kerusakan di bagian tembok dapur dan kamar mandi jebol terbawa longsor.",12.8,13.8
2024-12-03,10.5,-,-,-,-,11.0,13.2
2024-12-04,14.8,-,-,-,-,10.7,13.5
2024-12-05,19.0,-,-,-,-,10.7,14.5
2024-12-06,6.1,-,-,-,-,9.4,13.0
2024-12-07,5.9,-,-,-,-,9.6,11.7
2024-12-08,2.6,-,-,-,-,9.8,10.0
2024-12-09,5.4,-,-,-,-,10.4,9.2
2024-12-14,18.9,-,-,-,-,12.2,11.0
2024-12-15,16.5,-,-,-,-,13.0,12.0
2024-12-16,3.7,-,-,-,-,10.3,10.5
2024-12-17,9.3,TANAH LONGSOR,Sukajaya Jayaraharja,BOGOR,-,10.2,10.3
2024-12-18,17.7,-,-,-,-,10.5,11.6
2024-12-19,15.4,-,-,-,-,10.1,12.3
2024-12-20,11.4,-,-,-,-,10.7,12.1
2024-12-21,3.0,-,-,-,-,10.4,10.5
2024-12-22,2.9,-,-,-,-,10.4,9.1
2024-12-23,8.7,-,-,-,-,10.7,9.0
2024-12-24,13.6,-,-,-,-,10.2,9.9
2024-12-25,7.4,-,-,-,-,9.3,9.4
2024-12-26,1.5,-,-,-,-,9.1,8.0
2024-12-27,9.4,-,-,-,-,9.1,8.2
2024-12-28,1.5,-,-,-,-,7.5,7.0
2024-12-29,10.8,-,-,-,-,7.0,7.7
2024-12-30,15.3,-,-,-,-,7.4,9.1
2024-12-31,1.8,-,-,-,-,7.3,7.8
2025-01-01,13.1,-,-,-,-,8.3,8.7
2025-01-02,2.4,-,-,-,-,7.7,7.6
2025-01-03,2.5,-,-,-,-,6.6,6.7
2025-01-04,3.2,-,-,-,-,6.1,6.0
